,filename,province_std,location_std,hdd,houseType,houseSubType,planShape,storeys,decade,vintageExact,murbStoreysInBuilding,murbDwellingCount,murbNonResUnitCount,murbUnitsVisitedCount,agFloorArea,bgFloorArea,nonResUnitFloorArea,commonSpacesFloorArea,totFloorArea,totVolume,highestCeiling,ach,ela,numAdults,numChildren,numInfants,commonSpaceElectricalConsumption,dailyElectricApplianceConsumption,dailyLightingConsumption,dailyOtherElectricityConsumption,dailyExteriorElectricityConsumption,dailyHotWaterLoad,hotWaterSetPoint,dayHeatingSetPoint,nightHeatingSetPoint,coolingSetPoint,setbackDuration,spaceHeatingType,spaceHeatingFuel,spaceHeatingEquipType,spaceHeatingEff,spaceHeatingEffType,spaceHeatingCapacity,spaceHeatingPilotLight,spaceHeatingFlueDiameter,spaceHeatingDualFuel,spaceHeatingDualFuelSwitchTemp,supplHeatingFuel,supplHeatingEquipType,supplHeatingEff,supplHeatingCapacity,supplHeatingPilotLight,supplHeatingFlueDiameter,supplHeatingLocationHeated,supplHeatingAreaHeated,supplHeatingDamperClosed,supplHeatingUsed,coolingEquipType,coolingEff,coolingEffType,coolingCapacity,heatPumpType,heatPumpEquipType,heatPumpMode,heatPumpHeatingEff,heatPumpHeatingEffType,heatPumpCoolingEff,heatPumpCoolingEffType,heatPumpCapacity,coldClimateHeatPump,heatPumpRestrictedTemp,primaryDhwFuel,primaryDhwTankType,primaryDhwTankVolume,primaryDhwEF,primaryDhwIsUEF,primaryDhwPilotLight,primaryDhwFlueDiameter,primaryHasDwhr,secondaryDhwFuel,secondaryDhwTankType,secondaryDhwTankVolume,secondaryDhwEF,secondaryDhwIsUEF,secondaryDhwPilotLight,secondaryDhwFlueDiameter,secondaryHasDwhr,generationPresent,solarPvArraySize,solarPvArrayAngle,solarPvArrayAzimuth,solarPvEff,solarPvNOCT,solarPvTempCoeff,solarPvMiscLosses,solarPvInverterEff,solarPvOtherLosses,solarPvGridAbsorpitionRate,hrvPresent,hrvTotalSupply,hrvTotalReturn,hrvEff1,hrvTemp1,hrvEff2,hrvTemp2,wholeBathroomVentCount,wholeBathroomVentTotalExhaust,wholeRangeVentCount,wholeRangeVentTotalExhaust,wholeUtilityVentCount,wholeUtilityVentTotalSupply,wholeUtilityVentTotalExhaust,supplBathroomVentCount,supplBathroomVentTotalExhaust,supplRangeVentCount,supplRangeVentTotalExhaust,supplUtilityVentCount,supplUtilityVentTotalSupply,supplUtilityVentTotalExhaust,dryerVentCount,dryerVentTotalExhaust,basementConfig,basementPerimeter,basementExpPerimeter,basementFloorArea,basementWallHeight,basementWallDepth,basementIntWallInsAreaFrac,basementExtWallInsAreaFrac,basementPonyWallHeight,basementPonyWallInsAreaFrac,isBasementHeated,basementSeparateThermostat,crawlspaceConfig,crawlspaceVentType,crawlspacePerimeter,crawlspaceExpPerimeter,crawlspaceFloorArea,crawlspaceWallHeight,crawlspaceWallDepth,crawlspaceWallInsAreaFrac,isCrawlspaceHeated,slabConfig,slabPerimeter,slabExpPerimeter,slabArea,ceilingConstType,ceilingLength,ceilingArea,ceilingRoofSlope,ceilingHeelHeight,ceilingFlatLength,ceilingFlatArea,ceilingFlatRoofSlope,ceilingFlatHeelHeight,expFloorArea,expFloorLength,bufferedExpFloorArea,bufferedExpFloorLength,wallArea,wallPerimeter,wallEqHeight,wallCornersTot,wallIntersectionsTot,bufferedWallArea,bufferedWallPerimeter,bufferedWallEqHeight,bufferedWallCornersTot,bufferedWallIntersectionsTot,floorHeaderArea,floorHeaderPerimeter,floorHeaderEqHeight,floorHeaderFoundationArea,floorHeaderFoundationPerimeter,floorHeaderFoundationEqHeight,doorCount,avgDoorWidth,avgDoorHeight,windowCountS,windowAreaS,windowCountSW,windowAreaSW,windowCountW,windowAreaW,windowCountNW,windowAreaNW,windowCountN,windowAreaN,windowCountNE,windowAreaNE,windowCountE,windowAreaE,windowCountSE,windowAreaSE,skylightCount,skylightArea,totWindowArea,glazingRatio,dominantBasementWallType,dominantBasementWallRVal,dominantBasementWallAreaFrac,dominantBasementExtWallType,dominantBasementExtWallRVal,dominantBasementExtWallAreaFrac,dominantFloorsAboveType,dominantFloorsAboveRVal,dominantFloorsAboveAreaFrac,dominantPonyWallType,dominantPonyWallRVal,dominantPonyWallAreaFrac,dominantCrawlspaceWallType,dominantCrawlspaceWallRVal,dominantCrawlspaceWallAreaFrac,dominantSlabType,dominantSlabRVal,dominantSlabAreaFrac,dominantCeilingType,dominantCeilingRVal,dominantCeilingAreaFrac,dominantCeilingFlatType,dominantCeilingFlatRVal,dominantCeilingFlatAreaFrac,dominantExpFloorType,dominantExpFloorRVal,dominantExpFloorAreaFrac,dominantExpFloorBuffType,dominantExpFloorBuffRVal,dominantExpFloorBuffAreaFrac,dominantWallType,dominantWallRVal,dominantWallLintelType,dominantWallAreaFrac,dominantFloorHeaderType,dominantFloorHeaderRVal,dominantFloorHeaderAreaFrac,dominantWindowType,dominantWindowRVal,dominantWindowShgc,dominantWindowAreaFrac,dominantDoorType,dominantDoorRVal,dominantDoorAreaFrac,equivBasementWallRVal,equivExtBasementWallRVal,equivBasementFloorsAboveRVal,equivPonyWallRVal,equivCrawlspaceWallRVal,equivSlabRVal,equivCeilingRVal,equivCeilingFlatRVal,equivExpFloorRVal,equivExpFloorBuffRVal,equivWallRVal,equivFloorHeaderRVal,equivDoorRVal,old_weather_zone,weather_zone,zone_changed,period,selected_for_zone,selected_for_period,selected_for_heating,selected_for_house_type,similarity_rmse,similarity_correlation
1332,ERS-EX-25555.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: whole building,Detached Duplex,Rectangular,Two storeys,1970,1974,0.0,2.0,0.0,0.0,139.4,77.8,0.0,0.0,217.2,543.5079,7.4066,3.98,923.4258,4,0,0,0.0,10.3594,3.4,8.8,0.8,250.1341,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,15.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Mini-split ductless,Heating/Cooling,5.9,COP,10.0,False,5.8614,False,,Electricity,Conserver tank,279.1299,0.8763,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,98.9674,1,150.0,0,0.0,0.0,1,76.0,BCIN_1,37.19,37.1865,77.7691,2.2555,2.1031,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,38.9718,139.4381,0.3333,0.1006,0.0,0.0,0.0,0.0,40.8773,6.3935,0.0,0.0,168.06391828,69.73819999999999,2.409926242432412,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8.552688,37.1856,0.2299999999999999,8.50062816,37.1856,0.2286,3,0.864,2.083,0,0.0,0,0.0,8,10.46449600772,0,0.0,0,0.0,0,0.0,6,12.247717930220002,0,0.0,0,0.0,22.71221393794,11.904645845011444,0000R1,0.7203,1.0,,0.0,0.0,4231000660,0.6894,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2403c01000,5.7703500000000005,1.0,,0.0,0.0,3231L06620,5.1635,1.0,,0.0,0.0,1201011871,2.1521,100,0.5395171549489594,1800100520,1.9668,0.5015263846489315,213214,0.5821,0.4055333333333333,0.5031246380940192,4.0,0.98,1.0,0.7203,0.0,0.6894,0.0,0.0,0.0,5.775817961972793,0.0,5.1635,0.0,2.122433875478155,2.008510122964785,0.98,477.0,7184,True,1960-1980,7184,1960-1980,Baseboards,Multi-unit: whole building,,
1412,ERS-EX-25802.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: whole building,Apartment Row,Rectangular,Three storeys,1960,1967,0.0,6.0,1.0,0.0,381.0,104.6,61.1,22.7,485.6,1214.2266,10.4546,10.8633,5167.667,14,0,0,1.9522,36.258,11.9,30.8,2.8,875.4694,55,21.0,18.0,25.0,8,Boiler,Natural gas,Induced draft fan boiler,80.0,Steady State,76.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,302.7999,0.7874,False,0.0,0.0,False,Electricity,Conventional tank,302.7999,0.7874,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,450.2379,0,0.0,0.0,1,266.0,BCCB_4,68.4,38.3744,104.6088,2.4384,1.2192,0.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,11.7348,126.9985,0.0,0.1006,17.6516,5.7912,0.0,0.0,173.69137728,71.2317,2.4384,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6569998,50.993,0.2285999999999999,8.77238784,38.3744,0.2286,14,0.818,2.063,10,18.028351161920003,0,0.0,0,0.0,0,0.0,17,17.767706400000005,0,0.0,0,0.0,0,0.0,0,0.0,35.79605756192,14.858880114240876,,0.0,0.0,,0.0,0.0,4231000660,0.70565,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2423009000,0.3046,1.0,3231001710,0.7925,1.0,,0.0,0.0,16E0109040,3.0238,100,1.0,1800000040,0.8035,1.0,200020,0.2279052631578947,0.6712578947368422,0.9899070002506548,2.0,0.39,0.7162347608572149,0.0,0.0,0.7056584335155033,0.0,0.0,0.0,0.0,0.3046,0.7925,0.0,3.0238,0.8035000000000001,0.4703545513585906,477.0,7184,True,1960-1980,7184,1960-1980,Boiler,Multi-unit: whole building,,
599,ERS-EX-26496.H2K,QUEBEC,MONTREAL MIRABEL  INTL,4569.0,House,Single Detached,Rectangular,One storey,1970,1971,0.0,0.0,0.0,0.0,70.1,70.1,0.0,0.0,140.2,345.2135,3.2614,8.7413,1314.6979,2,1,0,0.0,6.2997,2.6,9.7,0.9,190.5575,55,21.0,18.0,25.0,8,Furnace,Natural gas,Condensing,90.0,Steady State,24.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,Central split system,2.0,COP,3.8901,,,,,COP,,,,,,Natural gas,Conventional tank (pilot),189.3,0.5354,False,17.6996,76.2,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,2,66.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,33.87,33.8642,70.0861,2.286,1.6764,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,9.7018,70.0861,0.3333,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54252224000001,33.8511,2.4384,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8132959600000005,33.8633,0.2012,2,1.194,2.083,0,0.0,0,0.0,4,3.81870204,0,0.0,0,0.0,0,0.0,6,9.177401,0,0.0,0,0.0,12.99610304,11.814699863422533,2110R1,0.9123,1.0,,0.0,0.0,4231000660,0.7058,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403001000,0.2976,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201KB2131,3.2475,101,0.7133977920953823,1800100130,2.1873,1.0,200214,0.35955,0.5785,0.7549146147736299,5.0,1.14,1.0,0.9123,0.0,0.7058,0.0,0.0,0.0,0.2976,0.0,0.0,0.0,2.9283499392096823,2.1873,1.14,477.0,7184,True,1960-1980,7184,1960-1980,Furnace,House,,
1509,ERS-EX-25963.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: whole building,Attached Triplex,L-shape,Two storeys,1960,1967,0.0,3.0,0.0,0.0,249.1,83.0,0.0,0.0,332.1,864.8787,5.4864,6.779,2296.9663,6,0,0,0.0,15.5392,5.1,13.2,1.2,375.2012,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,26.4999,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,7.82,COP,16.0,False,8.6163,False,,Electricity,Conventional tank,545.53,0.82,False,0.0,0.0,False,Electricity,Conventional tank,189.3,0.8217,False,0.0,0.0,False,False,,,,,,,,,,,True,62.2971,62.2971,75,0,70,-25,0,0.0,0,0.0,0,0.0,0.0,1,99.0,1,225.0,0,0.0,0.0,1,114.0,BCIA_1,47.16,39.9593,82.9531,2.414,0.89,0.85,0.0,0.0,0,True,True,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,13.2801,124.5458,0.0,0.0,0.0,0.0,34.3741,5.6388,159.3524168,64.069,2.4872,8.0,8.0,0.0,0.0,0.0,0.0,0.0,10.424474,45.3238,0.23,7.790652,33.8724,0.23,6,0.864,2.087,0,0.0,7,16.025774643840002,0,0.0,1,0.129032,0,0.0,8,17.468353038839993,0,0.0,7,9.45998249986003,0,0.0,43.083142182540016,18.06682278646109,UserSpecified_0.47,0.4674,1.0,,0.0,0.0,4221006610,0.7828,1.0,,0.0,0.0,,0.0,0.0,11067,0.4543,1.0,,0.0,0.0,2213101000,1.506,1.0,,0.0,0.0,3221106660,2.0552,1.0,1253101540,2.0658,100,1.0,1800100520,1.9671,0.572297660746349,200023,0.31748,0.5765466666666667,0.6461762016147058,5.0,1.14,0.5050709939148073,0.4674,0.0,0.7828,0.0,0.0,0.4542999999999999,0.0,1.506,0.0,2.0552,2.0658,2.251933262136164,0.8387080858839653,477.0,7184,True,1960-1980,7184,1960-1980,Furnace,Multi-unit: whole building,,
594,ERS-EX-26480.H2K,QUEBEC,MONTREAL MIRABEL  INTL,4569.0,House,"Row house, end unit",L-shape,Two storeys,2000,2003,0.0,0.0,0.0,0.0,48.3,45.7,0.0,0.0,94.0,367.1251,6.4922,4.752,755.0276,2,1,0,0.0,6.2997,2.6,9.7,0.9,190.5575,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,11.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,246.0999,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,True,27.9865,27.9865,55,0,45,-25,0,0.0,0,0.0,0,0.0,0.0,2,66.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,28.05,19.9339,45.6618,2.414,1.271,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,8.7874,48.2724,0.0,0.0,0.0,0.0,0.0,0.0,99.8332776,41.148,2.4262,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.205222000000001,20.574,0.253,5.205222000000001,20.574,0.253,1,0.914,2.032,1,0.81290170668,4,6.743212716240001,0,0.0,4,7.724501121960001,0,0.0,0,0.0,0,0.0,4,5.88385948448,0,0.0,21.164475029360005,15.90976944261384,211202,1.8987,1.0,,0.0,0.0,4231000660,0.7056,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2223302000,3.3153,1.0,,0.0,0.0,,0.0,0.0,12133M2161,3.8154,101,0.6103723145717896,1800300160,3.7474,1.0,200214,0.3590818181818182,0.5960454545454545,0.9615912180409713,5.0,1.14,1.0,1.8987,0.0,0.7056,0.0,0.0,0.0,0.0,3.3153,0.0,0.0,3.609256961319274,3.7474,1.14,477.0,7184,True,post1980,7184,post1980,Baseboards,House,,
1354,ERS-EX-25655.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: whole building,Detached Duplex,Rectangular,One storey,1980,1987,0.0,2.0,0.0,0.0,93.8,57.8,0.0,0.0,151.6,377.7637,4.7244,4.9547,816.0203,4,0,0,0.0,10.3594,3.4,8.8,0.8,250.1341,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,14.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,5.9,COP,10.0,False,4.0151,False,,Electricity,Conserver tank,180.9344,0.8994,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,66.0,1,150.0,0,0.0,0.0,1,76.0,BCCB_4,36.09,36.0892,57.7671,2.1336,0.6096,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,"Attic/gable,Cathedral",19.2816,68.1722,0.3333,0.1311,5.0985,25.9943,0.3333,0.0,0.0,0.0,36.0185,6.1874,102.8638976,41.209,2.496151267926909,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99971384,36.0883,0.3048,3,0.864,2.303,0,0.0,4,3.82450864256,0,0.0,5,6.887728642599999,0,0.0,1,0.838708,0,0.0,5,6.410310278159999,0,0.0,17.96125556332,10.63654964322454,211201,1.7372,1.0,,0.0,0.0,4231000660,0.7057,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403a01000,4.8804,1.0,2423a01000,4.574,1.0,,0.0,0.0,3231a01610,5.0544,1.0,1211301221,2.97365,100,0.6885883414162989,1800300220,3.8653,1.0,200012,0.3354333333333333,0.5372666666666667,0.5811781591971562,2.0,0.39,0.6985294117647058,1.7372,0.0,0.7057,0.0,0.0,0.0,4.8804,4.574,0.0,5.0544,3.0025464505690973,3.8653,0.4864880521361333,477.0,7184,True,post1980,7184,post1980,Baseboards,Multi-unit: whole building,,
255,ERS-EX-25569.H2K,QUEBEC,MONTREAL MIRABEL  INTL,4569.0,House,Single Detached,Rectangular,One storey,1990,1996,0.0,0.0,0.0,0.0,89.6,89.6,0.0,0.0,179.2,464.4897,3.871,3.7161,634.8683,2,1,0,0.0,6.2997,2.6,9.7,0.9,190.5617,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,11.5,0.0,0.0,False,0.0,Electric,Baseboard/Hydronic/Plenum(duct) htrs,30.0,2.0,0.0,0.0,Basement,12.0,False,Always,,,COP,,AirHeatPump,Central split system,Heating/Cooling,2.0,COP,2.0,True,8.3818,False,,Electricity,Conventional tank,302.7997,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,True,27.9865,27.9865,55,0,45,-25,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,43.65,43.6483,89.6421,2.4384,1.3716,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,19.2816,89.6421,0.3333,0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.42982016,43.6474,2.4384,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30372752,43.6474,0.3048,2,0.864,2.083,0,0.0,2,1.53427458862649,0,0.0,9,6.321530041439471,0,0.0,4,1.6342742925702598,0,0.0,5,6.04236428873028,0,0.0,15.612443015806502,9.38825775184919,2112R1,2.3938,1.0,,0.0,0.0,4231001660,0.7833,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403a01000,4.8876,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1211301241,3.2246,100,1.0,1800300240,4.0797,1.0,200010,0.2372749999999999,0.679775,0.6964017502628878,4.0,0.98,1.0,2.3938,0.0,0.7833,0.0,0.0,0.0,4.887599999999999,0.0,0.0,0.0,3.2246,4.0797,0.98,477.0,7184,True,post1980,7184,post1980,Furnace,House,,
270,ERS-EX-25601.H2K,QUEBEC,MONTREAL MIRABEL  INTL,4569.0,House,Single Detached,Rectangular,One storey,1950,1951,0.0,0.0,0.0,0.0,75.4,75.4,0.0,0.0,150.8,373.6408,4.7854,8.3067,1457.8888,2,1,0,0.0,6.2997,2.6,9.7,0.9,190.5617,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,16.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conserver tank,189.3,0.8974,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,35.48,35.4796,75.4373,2.0726,1.5392,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/hip,35.4787,75.4373,0.3333,0.1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.08241666000002,35.4787,2.6518,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110430820000001,35.4787,0.2286,1,1.295,2.083,0,0.0,2,5.30063507816,0,0.0,1,0.99096576,0,0.0,6,4.56257226676004,0,0.0,1,0.8258048,0,0.0,11.67997790492004,9.64349650970639,000060,1.2856,1.0,,0.0,0.0,4221000660,0.7053,1.0,,0.0,0.0,,0.0,0.0,User specified,0.0,1.0,2403K91000,3.4719,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1251K01841,2.2243,100,1.0,1800010840,2.2658,1.0,200014,0.3401333333333333,0.5964333333333334,0.3844454422014405,4.0,0.98,1.0,1.2856,0.0,0.7053,0.0,0.0,0.0,3.4719,0.0,0.0,0.0,2.2243,2.2658,0.98,477.0,7184,True,pre1960,7184,pre1960,Baseboards,House,,
1466,ERS-EX-25896.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: one unit,Attached Triplex,"Other, 9-10 corners",Three storeys,1910,1910,3.0,3.0,0.0,0.0,314.9,105.0,0.0,0.0,419.9,1031.8464,9.1745,17.4412,7050.5278,2,0,0,0.0,5.1797,1.7,4.4,0.4,125.0671,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,76.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Natural gas,Conventional tank,454.1542,0.554,False,0.0,76.2,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,38.0,BCCB_4,51.82,30.9372,104.9711,1.2802,0.9754,0.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,51.816,104.9711,0.0,0.0,0.0,0.0,0.0,0.0,243.28704708000004,92.8116,2.6213000000000006,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14448784,61.8744,0.2286,7.07224392,30.9372,0.2286,7,0.87,2.02,7,2.7096723555999995,9,15.642550411560002,0,0.0,4,2.0103187530400004,0,0.0,7,15.4128754219865,0,0.0,2,3.02709072,0,0.0,38.8025076621865,14.16494022433878,,0.0,0.0,,0.0,0.0,4231000660,0.7059,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2423009000,0.3046,1.0,,0.0,0.0,,0.0,0.0,16E0009940,1.7752,100,1.0,1800000940,0.9866,1.0,200022,0.33708,0.5789199999999999,0.3602354191448756,5.0,1.14,1.0,0.0,0.0,0.7059,0.0,0.0,0.0,0.0,0.3046,0.0,0.0,1.7752,0.9866000000000004,1.14,477.0,7184,True,pre1960,7184,pre1960,Baseboards,Multi-unit: one unit,,
1357,ERS-EX-25661.h2k,QUEBEC,MONTREAL MIRABEL  INTL,4500.0,Multi-unit: whole building,Attached Triplex,Rectangular,Two storeys,1960,1960,0.0,3.0,0.0,0.0,177.9,53.9,0.0,0.0,231.8,591.6439,7.5286,10.4935,2432.2681,6,0,0,0.0,15.5392,5.1,13.2,1.2,375.2012,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,31.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conserver tank,189.3,0.8974,False,0.0,0.0,False,Electricity,Conventional tank,189.3,0.8217,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,66.0,1,150.0,0,0.0,0.0,1,114.0,BCCB_4,32.99,32.9794,53.8745,2.225,0.762,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,29.2303,88.9268,0.0,0.0,35.0523,10.4546,0.0,0.0,144.33337534,58.4606,2.4689,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.68204658,29.2303,0.2286,5.14914642,22.5247,0.2286,8,0.927,2.081,0,0.0,8,6.7999869588,0,0.0,4,4.63095887624,0,0.0,8,14.58448952032012,0,0.0,1,0.709676,0,0.0,27.23736830900012,13.324647131573997,0000S1,1.0549,1.0,,0.0,0.0,4221001660,0.7826,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2223K01000,1.6939,1.0,3221K01600,2.2384,1.0,,0.0,0.0,1201K01841,2.2225,100,1.0,1800000840,0.9602,0.5647821466524974,200020,0.2154666666666666,0.6538944444444446,0.9283024428028924,4.0,0.98,0.6582210641880493,1.0549,0.0,0.7826,0.0,0.0,0.0,0.0,1.6939,2.2384,0.0,2.2225,1.3163561446837313,0.723275185856085,477.0,7184,True,pre1960,7184,pre1960,Baseboards,Multi-unit: whole building,,
